,link,title,price,previous_month_bought_count,card_offer,review_rating,delivery_detail
24,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjkyMDQ1MDI0NzAxMTU6MTcyODEzOTU0ODpzcF9idGY6MzAwMTk5NTk3NjE4MjMyOjowOjo&url=%2FLevis-Mens-Tapered-Jeans-A7086-0097_Blue%2Fdp%2FB0C6QXG7BW%2Fref%3Dsr_1_105_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.iOTPPIxnfvom1gEgKyfiocFu74GJgNhnnRwwmbWhS_xNlVOrqwev6QwGP61rrA5qkUSg18Q0MX2VqnHHUaItuKcZ6PPyMJivGudalMdldO8MPnix58MQjqVAjt7uBq1bZFWgw6D4LpCD4awD4k5Xk6w2TnjMfdEPiJz2juDEfwXsT-MTmEw5F1QgQceaz673lm3fNUi_55Ma18Rgc049gDwa7cWngMJWbHAkif10o93BhJXIY2aYoZNW34WenVibPW59I3Y9_-eQiBHr0HhqjUuz1NSolPPNTtP5lYnQ5i4.0ZbmuhyKk-Sk4FOeOjeyk0eYDwBJxwxvsIkAbpjs7Fw%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139548%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-105-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Levi's,"₹1,388₹1,388 M.R.P: ₹3,399₹3,399 (59% off)",M.R.P: ,Levi's,3.8 out of 5 stars 449  , FREE Delivery by Amazon
25,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjkyMDQ1MDI0NzAxMTU6MTcyODEzOTU0ODpzcF9idGY6MzAwMzQ2ODE5MTI4MDMyOjowOjo&url=%2FJack-Jones-12237633-Dark-Blue-Denim_Dark%2Fdp%2FB0CNJWG1NL%2Fref%3Dsr_1_106_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.iOTPPIxnfvom1gEgKyfiocFu74GJgNhnnRwwmbWhS_xNlVOrqwev6QwGP61rrA5qkUSg18Q0MX2VqnHHUaItuKcZ6PPyMJivGudalMdldO8MPnix58MQjqVAjt7uBq1bZFWgw6D4LpCD4awD4k5Xk6w2TnjMfdEPiJz2juDEfwXsT-MTmEw5F1QgQceaz673lm3fNUi_55Ma18Rgc049gDwa7cWngMJWbHAkif10o93BhJXIY2aYoZNW34WenVibPW59I3Y9_-eQiBHr0HhqjUuz1NSolPPNTtP5lYnQ5i4.0ZbmuhyKk-Sk4FOeOjeyk0eYDwBJxwxvsIkAbpjs7Fw%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139548%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Jack & Jones,"₹659₹659 M.R.P: ₹2,199₹2,199 (70% off)",M.R.P: ,Jack & Jones,3.4 out of 5 stars 123  , FREE Delivery by Amazon
26,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjkyMDQ1MDI0NzAxMTU6MTcyODEzOTU0ODpzcF9idGY6MzAwMTU5MzIxMzQ4NTMyOjowOjo&url=%2FLevis-Mens-Jeans-36087-0637_Light-Indigo_30%2Fdp%2FB09Z781DXR%2Fref%3Dsr_1_107_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.iOTPPIxnfvom1gEgKyfiocFu74GJgNhnnRwwmbWhS_xNlVOrqwev6QwGP61rrA5qkUSg18Q0MX2VqnHHUaItuKcZ6PPyMJivGudalMdldO8MPnix58MQjqVAjt7uBq1bZFWgw6D4LpCD4awD4k5Xk6w2TnjMfdEPiJz2juDEfwXsT-MTmEw5F1QgQceaz673lm3fNUi_55Ma18Rgc049gDwa7cWngMJWbHAkif10o93BhJXIY2aYoZNW34WenVibPW59I3Y9_-eQiBHr0HhqjUuz1NSolPPNTtP5lYnQ5i4.0ZbmuhyKk-Sk4FOeOjeyk0eYDwBJxwxvsIkAbpjs7Fw%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139548%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Levi's,"₹1,183₹1,183 M.R.P: ₹2,999₹2,999 (61% off)",50+ bought in past month,Levi's,3.9 out of 5 stars 615  , FREE Delivery by Amazon
27,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjkyMDQ1MDI0NzAxMTU6MTcyODEzOTU0ODpzcF9idGY6MzAwMTU5MzM0MTc0NzMyOjowOjo&url=%2FLevis-Tapered-Mid-Rise-Light-Stretchable%2Fdp%2FB09Z78CMMG%2Fref%3Dsr_1_108_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.iOTPPIxnfvom1gEgKyfiocFu74GJgNhnnRwwmbWhS_xNlVOrqwev6QwGP61rrA5qkUSg18Q0MX2VqnHHUaItuKcZ6PPyMJivGudalMdldO8MPnix58MQjqVAjt7uBq1bZFWgw6D4LpCD4awD4k5Xk6w2TnjMfdEPiJz2juDEfwXsT-MTmEw5F1QgQceaz673lm3fNUi_55Ma18Rgc049gDwa7cWngMJWbHAkif10o93BhJXIY2aYoZNW34WenVibPW59I3Y9_-eQiBHr0HhqjUuz1NSolPPNTtP5lYnQ5i4.0ZbmuhyKk-Sk4FOeOjeyk0eYDwBJxwxvsIkAbpjs7Fw%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139548%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Levi's,"₹1,299₹1,299 M.R.P: ₹2,999₹2,999 (57% off)",100+ bought in past month,Levi's,"3.9 out of 5 stars 1,227  ", FREE Delivery by Amazon
28,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NzkxMTU3NjMyMzI3NzgxOjE3MjgxMzk1NTM6c3BfYXRmX25leHQ6MzAwMTU5MzIxMzUzOTMyOjowOjo&url=%2FLevis-Mens-Jeans-18298-1246_Light-Indigo_30%2Fdp%2FB09Z781MP3%2Fref%3Dsr_1_97_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139553%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Levi's,"₹1,349₹1,349 M.R.P: ₹2,999₹2,999 (55% off)",50+ bought in past month,Levi's,"3.9 out of 5 stars 1,319  ", FREE Delivery by Amazon
29,https://www.amazon.in/Ben-Martin-Stretchable-Cotton-JJ3-24/dp/B0CZHVJG3R/ref=ice_ac_b_dpb?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-10,Ben Martin,"₹499₹499 M.R.P: ₹2,999₹2,999 (83% off)",100+ bought in past month,Ben Martin,4.1 out of 5 stars 14  , FREE Delivery by Amazon
30,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NzkxMTU3NjMyMzI3NzgxOjE3MjgxMzk1NTM6c3BfYXRmX25leHQ6MzAwMTU5MzM0MTc1MDMyOjowOjo&url=%2FLevis-Mens-Slim-Jeans-A7087-0078_Blue%2Fdp%2FB0C6QV3JTZ%2Fref%3Dsr_1_98_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139553%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Levi's,"₹1,349₹1,349 M.R.P: ₹2,999₹2,999 (55% off)",50+ bought in past month,Levi's,"3.9 out of 5 stars 1,275  ", FREE Delivery by Amazon
31,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NzkxMTU3NjMyMzI3NzgxOjE3MjgxMzk1NTM6c3BfYXRmX25leHQ6MzAwMjU5MTM4Nzg2ODMyOjowOjo&url=%2FLevis-Mens-Tapered-Jeans-36087-0708_Blue%2Fdp%2FB0CC9NJRBG%2Fref%3Dsr_1_99_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139553%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Levi's,"₹1,799₹1,799 M.R.P: ₹3,999₹3,999 (55% off)",M.R.P: ,Levi's,3.5 out of 5 stars 5  , FREE Delivery by Amazon
32,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NzkxMTU3NjMyMzI3NzgxOjE3MjgxMzk1NTM6c3BfYXRmX25leHQ6MzAwMTU5MzE2NDM1OTMyOjowOjo&url=%2FLevis-Mid-Rise-Light-Stretchable-Indigo%2Fdp%2FB09Z77WS4K%2Fref%3Dsr_1_100_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139553%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-100-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Levi's,"₹1,529₹1,529 M.R.P: ₹3,399₹3,399 (55% off)",M.R.P: ,Levi's,3.7 out of 5 stars 586  , FREE Delivery by Amazon
33,https://www.amazon.in/Lymio-Jeans-Jogger-Jeans-11-12-Blue/dp/B0D6MX349J/ref=sr_1_101?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-101,Lymio,"₹629₹629 M.R.P: ₹3,999₹3,999 (84% off)",500+ bought in past month,Lymio,4.0 out of 5 stars 157  ,FREE Delivery by Amazon
34,https://www.amazon.in/Linaria-Fashionable-Blue-Rough-Jeans/dp/B0CT2P4J4S/ref=sr_1_102?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-102,Linaria,"₹499₹499 M.R.P: ₹1,299₹1,299 (62% off)",M.R.P: ,Linaria,3.3 out of 5 stars 4  , 
35,https://www.amazon.in/Ben-Martin-Black-Cotton-Oversized/dp/B0D28J74T4/ref=sr_1_103?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-103,Ben Martin,"₹699₹699 M.R.P: ₹2,999₹2,999 (77% off)",200+ bought in past month,Ben Martin,3.9 out of 5 stars 542  , FREE Delivery by Amazon
36,https://www.amazon.in/KOTTY-Womens-Cotton-Lycra-Jeans/dp/B0917747CV/ref=sr_1_104?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-104,KOTTY,"₹449₹449 M.R.P: ₹1,999₹1,999 (78% off)",200+ bought in past month,KOTTY,"3.7 out of 5 stars 5,032  ",FREE Delivery by Amazon
37,https://www.amazon.in/Pepe-Jeans-Straight-PM206826Q03_Dark-Used_38/dp/B0B7BB7FFD/ref=sr_1_105?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-105,Pepe Jeans,"₹1,299₹1,299 M.R.P: ₹3,799₹3,799 (66% off)",M.R.P: ,Pepe Jeans,3.8 out of 5 stars 26  , FREE Delivery by Amazon
38,https://www.amazon.in/Amazon-Brand-Shields-HSD-SL-03_Medium-Blue_30/dp/B0821SV87P/ref=sr_1_106?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-106,Amazon Brand - House & Shields,"₹339₹339 M.R.P: ₹2,999₹2,999 (89% off)",100+ bought in past month,Amazon Brand - House & Shields,"3.8 out of 5 stars 2,127  ",FREE Delivery by Amazon
39,https://www.amazon.in/TOPLOT-Women-Cotton-Straight-Jeans-5204-Light-Blue-36/dp/B0DDTG6HW2/ref=sr_1_107?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-107,TOPLOT,"₹699₹699 M.R.P: ₹2,999₹2,999 (77% off)",M.R.P: ,TOPLOT,5.0 out of 5 stars 6  , FREE Delivery by Amazon
40,https://www.amazon.in/Amazon-Brand-Inkast-Skinny-SK-164_Grey_32W/dp/B07RJQ2RY2/ref=sr_1_11?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-11,Amazon Brand - INKAST,"₹449₹449 M.R.P: ₹2,299₹2,299 (80% off)",100+ bought in past month,Amazon Brand - INKAST,"3.7 out of 5 stars 2,637  ",FREE Delivery by Amazon
41,https://www.amazon.in/INKD-Regular-Jeans-INKSS23MJN-002_Denim-Divine_34/dp/B0C1GSX5HR/ref=sr_1_108?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-108,INKD,"₹599₹599 M.R.P: ₹1,799₹1,799 (67% off)",50+ bought in past month,INKD,4.0 out of 5 stars 168  , FREE Delivery by Amazon
42,https://www.amazon.in/Supernova-Inc-Solid-Stretchable-suplpsjean-dblue-34/dp/B09WVY6SG2/ref=sr_1_110?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-110,Supernova Inc.,"₹297₹297 M.R.P: ₹1,299₹1,299 (77% off)",M.R.P: ,Supernova Inc.,3.7 out of 5 stars 806  ,FREE Delivery by Amazon
43,https://www.amazon.in/INKD-Regular-Jeans-INKSS23MJN-001_Denim-Drama_32/dp/B0C1GR9VJ7/ref=sr_1_111?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-111,INKD,"₹539₹539 M.R.P: ₹1,499₹1,499 (64% off)",M.R.P: ,INKD,3.9 out of 5 stars 383  , FREE Delivery by Amazon
44,https://www.amazon.in/Ben-Martin-Mens-Jeans-BMW-JNS-D-GREY-38/dp/B07HL7FW8R/ref=sr_1_113?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-113,Ben Martin,"₹499₹499 M.R.P: ₹2,499₹2,499 (80% off)",50+ bought in past month,Ben Martin,"3.6 out of 5 stars 3,417  ", FREE Delivery by Amazon
45,https://www.amazon.in/Pepe-Jeans-Mens-PM206827Q05_Light-Used_32/dp/B0B7B5BPFC/ref=sr_1_114?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.uSFpnNEJ0-R8t-kFj0t5YmowYDy_vOE_Mnc-DM2dMvuUmHu3KZtWfAgS13QkvkwonUmUFHFeufQhrb0jM5mixQzoe9emPMR9FRQkw2h4-Q6t3mjLQr9XxJUWdGrqGdZHjJHut139Q6oI1RzsglxlPRWqszK0Z2VC3lVIEfnHrsA1oD52JrJx6Kl5mv5DA9NbkgFLJGj8MUUgWEV8ZNrEKnqfERrswarIkai9BMqYZNYaisRe7EHEtiV_LgKWL9blbODQ_T7sk84NGale3syzSP6r8Uf1pGaiBLqwkGKR7yM.uJ4o8HBflEA_Chw_6C7oh4CrUHyex6dzWfoGokDzoTQ&dib_tag=se&keywords=jeans&qid=1728139553&sprefix=jeans%2Caps%2C212&sr=8-114,Pepe Jeans,"₹1,299₹1,299 M.R.P: ₹3,599₹3,599 (64% off)",50+ bought in past month,Pepe Jeans,3.7 out of 5 stars 105  , FREE Delivery by Amazon
