,link,title,specification,rating_review,price,test_offer,off_percentage
224,https://www.flipkart.com/asus-vivobook-go-14-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-e410ka-ek013w-thin-light-laptop/p/itmae536e3b5063e?pid=COMGSV58NSJBF6JK&lid=LSTCOMGSV58NSJBF6JK1ZIFNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_299&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGSV58NSJBF6JK.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,ASUS Vivobook Go 14 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) E410KA-EK013W Th...,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,4973 Ratings & 58 Reviews,"₹23,100₹36,99037% off",Save extra with combo offers,37% off
225,https://www.flipkart.com/hp-g8-series-intel-core-i5-11th-gen-intel-core-i5-1135g-8-gb-512-gb-ssd-windows-11-home-240-business-laptop/p/itm33d4cc5f63e12?pid=COMGMU7XEJNDNFNV&lid=LSTCOMGMU7XEJNDNFNV5O5W9R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_300&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGMU7XEJNDNFNV.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,HP G8 Series Intel Core i5 11th Gen Intel® Core™ i5-1135G - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 B...,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 Year Onsite  Domestic Warranty,3.989 Ratings & 4 Reviews,"₹36,999₹64,94743% off",Top Discount of the Sale,43% off
226,https://www.flipkart.com/dell-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-vostro-3525-laptop/p/itm7fef3d69de76e?pid=COMGTQXETKD2UQHR&lid=LSTCOMGTQXETKD2UQHROJEGQH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_301&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGTQXETKD2UQHR.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3525 Laptop,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,449 Ratings & 6 Reviews,"₹34,990₹49,47729% off",Lowest price since launch,29% off
227,https://www.flipkart.com/msi-crosshair-16-hx-intel-core-i7-14th-gen-14700hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-d14vgkg-205in-gaming-laptop/p/itmb985a281dcc19?pid=COMGYSGNQMEUBZEC&lid=LSTCOMGYSGNQMEUBZEC4J2TIZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_302&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGYSGNQMEUBZEC.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display2 Year Onsite Warranty,4.617 Ratings & 2 Reviews,"₹1,49,990₹1,93,99022% off",Save extra with combo offers,22% off
228,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-256-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itmdbc29b882b76c?pid=COMH2TPSVSGUVKY4&lid=LSTCOMH2TPSVSGUVKY4MJENVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_303&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMH2TPSVSGUVKY4.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/256 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,4.212 Ratings & 0 Reviews,"₹25,990₹44,99042% off",Save extra with combo offers,42% off
229,https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-15-fd0315tu-thin-light-laptop/p/itm01c07721bb10b?pid=COMH2FFGSTXTR8ZB&lid=LSTCOMH2FFGSTXTR8ZBNMPF3U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_304&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMH2FFGSTXTR8ZB.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0315TU Thin and Light Laptop,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,3.37 Ratings & 0 Reviews,"₹53,999₹71,77324% off",Top Discount of the Sale,24% off
230,https://www.flipkart.com/acer-aspire-3-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-a315-59-50cp-thin-light-laptop/p/itmb8e9fbe22f575?pid=COMGHR2J6FPYX8CB&lid=LSTCOMGHR2J6FPYX8CB4RLF2N&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_305&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGHR2J6FPYX8CB.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,Acer Aspire 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-50CP Thin and L...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year International Travelers Warranty (ITW),4770 Ratings & 59 Reviews,"₹39,990₹59,99033% off",Bank Offer,33% off
231,https://www.flipkart.com/dell-intel-core-i3-13th-gen-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itme37811760d94c?pid=COMGQN94CKCN3EYH&lid=LSTCOMGQN94CKCN3EYHI6XXHR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_306&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGQN94CKCN3EYH.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,DELL Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 year domestic warranty,4.242 Ratings & 7 Reviews,"₹36,990₹51,75928% off",Lowest price since launch,28% off
232,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1351tx-gaming-laptop/p/itm9ad6649afe111?pid=COMHY8KVNMU2S5QQ&lid=LSTCOMHY8KVNMU2S5QQSFQYGS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=fe63acbf-65d0-4624-ac5e-4a6ac9ee7a51.COMHY8KVNMU2S5QQ.SEARCH&ppt=sp&ppn=sp&ssid=63rd5siu6o0000001728058144520&qH=312f91285e048e09,HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"4.41,271 Ratings & 59 Reviews","₹55,990₹76,35426% off",Top Discount of the Sale,26% off
233,https://www.flipkart.com/apple-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly03hn-a/p/itm63afd154c22ff?pid=COMGFB2GTM7MMJYN&lid=LSTCOMGFB2GTM7MMJYNIHQHMG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_307&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGFB2GTM7MMJYN.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty","4.710,407 Ratings & 627 Reviews","₹96,990₹1,19,90019% off",Lowest price in the year,19% off
234,https://www.flipkart.com/acer-alg-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-al15g-52-gaming-laptop/p/itm3d796e664c648?pid=COMH2TPSHDMYYGYA&lid=LSTCOMH2TPSHDMYYGYAVCIG8J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_308&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMH2TPSHDMYYGYA.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.212 Ratings & 1 Reviews,"₹62,990₹79,99021% off",Bank Offer,21% off
235,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-fa507nur-lp082w-laptop/p/itmc6ca6f861b082?pid=COMH2XBQSRKDXZMC&lid=LSTCOMH2XBQSRKDXZMCIHNGPM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_309&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMH2XBQSRKDXZMC.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,53 Ratings & 0 Reviews,"₹79,999₹1,07,99025% off",Top Discount of the Sale,25% off
236,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-vostro-3530-thin-light-laptop/p/itm004d57924c22f?pid=COMHF2JYNVUNJ4NM&lid=LSTCOMHF2JYNVUNJ4NMNZQKAL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_311&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMHF2JYNVUNJ4NM.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapt...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,3.511 Ratings & 0 Reviews,"₹54,990₹70,76122% off",Bank Offer,22% off
237,https://www.flipkart.com/apple-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mlxx3hn-a/p/itmc71e4371af436?pid=COMGFB2GNWNN9DN8&lid=LSTCOMGFB2GNWNN9DN8OLT676&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_312&otracker=search&otracker1=search&fm=Search&iid=5b598b3a-c9ac-4898-955c-9b36bdda43d6.COMGFB2GNWNN9DN8.SEARCH&ppt=sp&ppn=sp&ssid=4ovt5hd0fk0000001728058169514&qH=312f91285e048e09,Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty","4.710,407 Ratings & 627 Reviews","₹96,990₹1,19,90019% off",Lowest price in the year,19% off
238,https://www.flipkart.com/msi-modern-14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-c12m-445in-c12mo-1022in-thin-light-laptop/p/itmb89b094346d15?pid=COMGMV6VQPNPGCBW&lid=LSTCOMGMV6VQPNPGCBWBS1ZKN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_313&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGMV6VQPNPGCBW.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-445IN / ...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.3975 Ratings & 103 Reviews,"₹28,990₹44,99035% off",Top Discount of the Sale,35% off
239,https://www.flipkart.com/hp-245g9-silver-amd-ryzen-3-dual-core-3rd-gen-3250u-8-gb-512-gb-ssd-windows-11-home-245-g8-business-laptop/p/itm52c7979532118?pid=COMGHKTNCWKGCSB6&lid=LSTCOMGHKTNCWKGCSB6JW2ZXP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_314&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGHKTNCWKGCSB6.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,HP 245G9 Silver AMD Ryzen 3 Dual Core 3rd Gen AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) 24...,AMD Ryzen 3 Dual Core Processor (3rd Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 Year Onsite Warranty,4.177 Ratings & 6 Reviews,"₹26,790₹40,52833% off",Save extra with combo offers,33% off
240,https://www.flipkart.com/dell-inspiron-3520-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-0in352010031rinb1m-thin-light-laptop/p/itmc5a5a5b7c13f6?pid=COMGKAVGSFBZFMHP&lid=LSTCOMGKAVGSFBZFMHPS0YTLY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=fe63acbf-65d0-4624-ac5e-4a6ac9ee7a51.COMGKAVGSFBZFMHP.SEARCH&ppt=sp&ppn=sp&ssid=63rd5siu6o0000001728058144520&qH=312f91285e048e09,DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 0IN352010031RINB1M...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2728 Ratings & 40 Reviews,"₹42,780₹62,50731% off",Save extra with combo offers,31% off
241,https://www.flipkart.com/hp-envy-x360-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-15-fe0028tu-laptop/p/itm31dac27f786c9?pid=COMGQTFCQDKP8YNJ&lid=LSTCOMGQTFCQDKP8YNJVC7ASP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_315&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGQTFCQDKP8YNJ.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,HP Envy x360 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fe0028TU Laptop,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,4.719 Ratings & 5 Reviews,"₹82,990₹1,10,24524% off",Save extra with combo offers,24% off
242,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5007tu-thin-light-laptop/p/itma831720ef30c2?pid=COMGTJG9CYTFZHZ2&lid=LSTCOMGTJG9CYTFZHZ2IJBGKS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_316&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGTJG9CYTFZHZ2.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5007TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3113 Ratings & 8 Reviews,"₹46,900₹67,26430% off",Save extra with combo offers,30% off
243,https://www.flipkart.com/asus-zenbook-14-oled-amd-ryzen-5-hexa-core-7530u-16-gb-1-tb-ssd-windows-11-home-um3402ya-km551ws-thin-light-laptop/p/itm9688833472f37?pid=COMGMGXFFMTNJZ7X&lid=LSTCOMGMGXFFMTNJZ7XOG65JR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_317&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGMGXFFMTNJZ7X.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,ASUS Zenbook 14 OLED AMD Ryzen 5 Hexa Core 7530U - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM551WS T...,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.343 Ratings & 3 Reviews,"₹71,990₹1,16,99038% off",Top Discount of the Sale,38% off
244,https://www.flipkart.com/lenovo-ideapad-gaming-backlit-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15arh7-laptop/p/itm8dbece92f3410?pid=COMGUA6HVYGJZ9XM&lid=LSTCOMGUA6HVYGJZ9XMVDMAEP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_318&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGUA6HVYGJZ9XM.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,Lenovo IdeaPad Gaming Backlit AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Gr...,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,4.2189 Ratings & 17 Reviews,"₹62,990₹99,59036% off",Save extra with combo offers,36% off
245,https://www.flipkart.com/asus-rog-strix-g16-90whr-battery-intel-hx-series-core-i7-13th-gen-13650hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-140-tgp-g614ju-n3200ws-gaming-laptop/p/itm6038aa9de8acc?pid=COMGPFPCQW8GCUF7&lid=LSTCOMGPFPCQW8GCUF7RTTPFX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_319&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGPFPCQW8GCUF7.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,4.329 Ratings & 4 Reviews,"₹1,19,990₹1,43,99016% off",Top Discount of the Sale,16% off
246,https://www.flipkart.com/lenovo-ideapad-slim-5-amd-ryzen-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-14abr8-thin-light-laptop/p/itme5b24e89bbfb1?pid=COMGRU9ZEBFCDBJZ&lid=LSTCOMGRU9ZEBFCDBJZDU7PMB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_320&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGRU9ZEBFCDBJZ.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.181 Ratings & 11 Reviews,"₹53,390₹86,19038% off",Save extra with combo offers,38% off
247,https://www.flipkart.com/lenovo-ideapad-flex-5-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-14alc7-2-1-laptop/p/itm2f1a3e5894b64?pid=COMGHA9RHGKVKFZD&lid=LSTCOMGHA9RHGKVKFZDCGHLA6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_321&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGHA9RHGKVKFZD.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD90.32 cm (35.56 cm) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.151 Ratings & 3 Reviews,"₹65,690₹89,49026% off",Save extra with combo offers,26% off
248,https://www.flipkart.com/hp-255-g9-amd-ryzen-3-dual-core-r3-3250-8-gb-512-gb-ssd-windows-11-home-g8-business-laptop/p/itm9015dcea94ace?pid=COMGNFU7MHGWNHHA&lid=LSTCOMGNFU7MHGWNHHAOLIHEI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_322&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGNFU7MHGWNHHA.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,HP 255 G9 AMD Ryzen 3 Dual Core R3 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Business Laptop,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty by OEM,4.1577 Ratings & 35 Reviews,"₹25,999₹39,99935% off",Save extra with combo offers,35% off
249,https://www.flipkart.com/hp-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-15s-fq3066tu-thin-light-laptop/p/itm973a47e6377c8?pid=COMGSB2RFTGDGBTF&lid=LSTCOMGSB2RFTGDGBTFLJBDIC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_323&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGSB2RFTGDGBTF.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,3.8912 Ratings & 68 Reviews,"₹25,444₹31,96420% off",Lowest price since launch,20% off
250,https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b12uc-1691in-gaming-laptop/p/itm9b2f06ce30338?pid=COMGYSFGNKMVV4VU&lid=LSTCOMGYSFGNKMVV4VUWSXIIT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_324&otracker=search&otracker1=search&fm=Search&iid=05a41361-7cf6-445a-98e9-1126b313f2eb.COMGYSFGNKMVV4VU.SEARCH&ppt=sp&ppn=sp&ssid=u30cx24hy80000001728058172219&qH=312f91285e048e09,MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,4.416 Ratings & 0 Reviews,"₹61,990₹86,99028% off",Lowest price since launch,28% off
